assembly_id	label	label_source	taxid	num_SCG_hits	uniq_SCG_hits	perc_comp	perc_redund	num_SCG_hits_after_len_filt	in_final_tree	NCBI_domain	NCBI_phylum	NCBI_class	NCBI_order	NCBI_family	NCBI_genus	NCBI_species
GCF_000626635.1	GCF_000626635.1_Bacteria_Bacteroidetes_Bacteroidia_Draconibacterium_orientale_Draconibacterium_orientale_type_strain_FH5T	NCBI	1168034	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Bacteroidia	Marinilabiliales	Prolixibacteraceae	Draconibacterium	Draconibacterium orientale
GCF_000632985.1	GCF_000632985.1_Bacteria_Proteobacteria_Alphaproteobacteria_Neorickettsia_helminthoeca_Oregon	NCBI	1286528	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Neorickettsia	Neorickettsia helminthoeca
GCF_000661915.1	GCF_000661915.1_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonas_stutzeri_19SMN4	NCBI	316	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas stutzeri
GCF_000691605.1	GCF_000691605.1_Bacteria_Proteobacteria_Oligoflexia_Bdellovibrio_bacteriovorus_109J	NCBI	959	13	13	86.67	0.00	13	Yes	Bacteria	Proteobacteria	Oligoflexia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Bdellovibrio bacteriovorus
GCF_000723205.1	GCF_000723205.1_Bacteria_Bacteroidetes_Flavobacteriia_Formosa_agariphila_type_strain_KMM_3901	NCBI	1347342	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Formosa	Formosa agariphila
GCF_000725425.1	GCF_000725425.1_Archaea_Euryarchaeota_Thermococci_Palaeococcus_pacificus_DY20341	NCBI	1343739	14	14	93.33	0.00	8	Yes	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Palaeococcus	Palaeococcus pacificus
GCF_000730385.1	GCF_000730385.1_Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonas_australica_H_17	NCBI	589873	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	Alteromonas australica
GCF_000732905.1	GCF_000732905.1_Bacteria_Firmicutes_Bacilli_Weissella_ceti_WS08	NCBI	759620	14	14	93.33	0.00	14	Yes	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	Weissella ceti
GCF_000734035.1	GCF_000734035.1_Archaea_Euryarchaeota_Archaeoglobi_Archaeoglobus_fulgidus_DSM_8774	NCBI	1344584	14	14	93.33	0.00	8	Yes	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
GCF_000737535.1	GCF_000737535.1_Bacteria_Cyanobacteria_NA_Synechococcus_sp_KORDI-100_KORDI_100	NCBI	1280380	14	14	93.33	0.00	14	Yes	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. KORDI-100
GCF_000737575.1	GCF_000737575.1_Bacteria_Cyanobacteria_NA_Synechococcus_sp_KORDI-49_KORDI_49	NCBI	585423	14	14	93.33	0.00	13	Yes	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. KORDI-49
GCF_000737595.1	GCF_000737595.1_Bacteria_Cyanobacteria_NA_Synechococcus_sp_KORDI-52_KORDI_52	NCBI	585425	14	14	93.33	0.00	14	Yes	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. KORDI-52
GCF_000739065.1	GCF_000739065.1_Archaea_Euryarchaeota_Methanococci_Methanocaldococcus_bathoardescens_JH146	NCBI	1301915	14	14	93.33	0.00	8	Yes	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus bathoardescens
GCF_000739395.1	GCF_000739395.1_Bacteria_Bacteroidetes_Flavobacteriia_Flavobacterium_psychrophilum_CSF259-93	NCBI	96345	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium psychrophilum
GCF_000746665.1	GCF_000746665.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_vulnificus_93U204	NCBI	672	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio vulnificus
GCF_000750195.1	GCF_000750195.1_Bacteria_Bacteroidetes_Flavobacteriia_Cellulophaga_lytica_HI1	NCBI	979	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga lytica
GCF_000750515.1	GCF_000750515.1_Bacteria_Firmicutes_Bacilli_Weissella_ceti_WS74	NCBI	759620	14	14	93.33	0.00	14	Yes	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	Weissella ceti
GCF_000750535.1	GCF_000750535.1_Bacteria_Firmicutes_Bacilli_Weissella_ceti_WS105	NCBI	759620	13	13	86.67	0.00	13	Yes	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	Weissella ceti
GCF_000754365.1	GCF_000754365.1_Bacteria_Bacteroidetes_Flavobacteriia_Flavobacterium_psychrophilum_FPG101	NCBI	1452725	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium psychrophilum
GCF_000754405.1	GCF_000754405.1_Bacteria_Bacteroidetes_Flavobacteriia_Flavobacterium_psychrophilum_FPG3	NCBI	1452724	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium psychrophilum
GCF_000755705.1	GCF_000755705.1_Bacteria_Tenericutes_NA_Candidatus_Izimaplasma_sp_HR1_HR1	NCBI	1541959	14	14	93.33	0.00	14	Yes	Bacteria	Tenericutes	NA	NA	NA	Candidatus Izimaplasma	Candidatus Izimaplasma sp. HR1
GCF_000756615.1	GCF_000756615.1_Bacteria_Firmicutes_Bacilli_Paenibacillus_durus_DSM_1735	NCBI	44251	14	14	93.33	0.00	14	Yes	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus durus
GCF_000757845.1	GCF_000757845.1_Bacteria_Cyanobacteria_NA_Prochlorococcus_sp_MIT_0604_MIT_0604	NCBI	1501268	14	14	93.33	0.00	14	Yes	Bacteria	Cyanobacteria	NA	Synechococcales	Prochloraceae	Prochlorococcus	Prochlorococcus sp. MIT 0604
GCF_000757865.1	GCF_000757865.1_Bacteria_Cyanobacteria_NA_Prochlorococcus_sp_MIT_0801_MIT_0801	NCBI	1501269	14	14	93.33	0.00	14	Yes	Bacteria	Cyanobacteria	NA	Synechococcales	Prochloraceae	Prochlorococcus	Prochlorococcus sp. MIT 0801
GCF_000763535.1	GCF_000763535.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_coralliilyticus_OCN014	NCBI	190893	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio coralliilyticus
GCF_000764555.1	GCF_000764555.1_Bacteria_Proteobacteria_Gammaproteobacteria_Francisella_sp_FSC1006_FSC1006	NCBI	1547445	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Francisellaceae	Francisella	Francisella sp. FSC1006
GCF_000767465.1	GCF_000767465.1_Bacteria_Proteobacteria_Alphaproteobacteria_Novosphingobium_pentaromativorans_US6-1	NCBI	1088721	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium pentaromativorans
GCF_000769655.1	GCF_000769655.1_Archaea_Euryarchaeota_Thermococci_Thermococcus_eurythermalis_A501	NCBI	1505907	14	14	93.33	0.00	8	Yes	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus eurythermalis
GCF_000772065.1	GCF_000772065.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_coralliilyticus_RE98	NCBI	190893	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio coralliilyticus
GCF_000772105.1	GCF_000772105.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_tubiashii_19109	NCBI	1051646	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio tubiashii
GCF_000785535.1	GCF_000785535.1_Bacteria_Actinobacteria_Actinobacteria_Arthrobacter_sp_PAMC_25486_PAMC_25486	NCBI	1494608	14	14	93.33	0.00	12	Yes	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. PAMC 25486
GCF_000786425.1	GCF_000786425.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_anguillarum_NB10	NCBI	55601	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio anguillarum
GCF_000788395.1	GCF_000788395.1_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudoalteromonas_piratica_OCN003	NCBI	1348114	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas piratica
GCF_000789255.1	GCF_000789255.1_Archaea_Euryarchaeota_Archaeoglobi_Geoglobus_acetivorans_SBH6	NCBI	565033	14	14	93.33	0.00	8	Yes	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Geoglobus	Geoglobus acetivorans
GCF_000789335.1	GCF_000789335.1_Bacteria_Thermotogae_Thermotogae_Thermotoga_sp_2812B_2812B	NCBI	1157948	14	14	93.33	0.00	12	Yes	Bacteria	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga sp. 2812B
GCF_000789355.1	GCF_000789355.1_Bacteria_Firmicutes_Clostridia_Clostridium_botulinum_202F	NCBI	1415774	14	14	93.33	0.00	14	Yes	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum
GCF_000789375.1	GCF_000789375.1_Bacteria_Thermotogae_Thermotogae_Thermotoga_sp_Cell2_Cell2	NCBI	1157947	14	14	93.33	0.00	12	Yes	Bacteria	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga sp. Cell2
GCF_000801275.2	GCF_000801275.2_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_nigripulchritudo_SFn1	NCBI	28173	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio nigripulchritudo
GCF_000801295.1	GCF_000801295.1_Bacteria_Proteobacteria_Gammaproteobacteria_endosymbiont_of_unidentified_scaly_snail_isolate_Monju	NCBI	1248727	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	endosymbiont of unidentified scaly snail isolate Monju
GCF_000812185.1	GCF_000812185.1_Archaea_Thaumarchaeota_NA_Candidatus_Nitrosopelagicus_brevis_CN25	NCBI	1410606	13	13	86.67	0.00	8	Yes	Archaea	Thaumarchaeota	NA	NA	NA	Candidatus Nitrosopelagicus	Candidatus Nitrosopelagicus brevis
GCF_000815145.1	GCF_000815145.1_Bacteria_Firmicutes_Bacilli_Bacillus_sp_Pc3_Pc3	NCBI	1446792	14	14	93.33	0.00	14	Yes	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. Pc3
GCF_000816785.1	GCF_000816785.1_Bacteria_Proteobacteria_Epsilonproteobacteria_Campylobacter_peloridis_LMG_23910	NCBI	1388753	14	14	93.33	0.00	13	Yes	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter peloridis
GCF_000818095.1	GCF_000818095.1_Bacteria_Firmicutes_Bacilli_Jeotgalibacillus_malaysiensis_malaysiensis	NCBI	1508404	14	14	93.33	0.00	14	Yes	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Jeotgalibacillus	Jeotgalibacillus malaysiensis
GCF_000819565.1	GCF_000819565.1_Bacteria_Proteobacteria_Alphaproteobacteria_Celeribacter_indicus_P73	NCBI	1208324	14	14	93.33	0.00	13	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Celeribacter	Celeribacter indicus
GCF_000827835.1	GCF_000827835.1_Archaea_Euryarchaeota_Halobacteria_Haloarcula_sp_CBA1115_CBA1115	NCBI	1592728	13	12	80.00	6.67	6	No	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula	Haloarcula sp. CBA1115
GCF_000828475.1	GCF_000828475.1_Bacteria_Proteobacteria_Alphaproteobacteria_Methyloceanibacter_caenitepidi_Gela4	NCBI	1384459	14	14	93.33	0.00	13	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	Methyloceanibacter	Methyloceanibacter caenitepidi
GCF_000828615.1	GCF_000828615.1_Bacteria_Proteobacteria_Gammaproteobacteria_Thiolapillus_brandeum_Hiromi_1	NCBI	1076588	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	Thiolapillus	Thiolapillus brandeum
GCF_000828715.1	GCF_000828715.1_Bacteria_Bacteroidetes_Flavobacteriia_Winogradskyella_sp_PG-2_PG-2	NCBI	754409	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	Winogradskyella sp. PG-2
GCF_000830985.1	GCF_000830985.1_Bacteria_Proteobacteria_Gammaproteobacteria_Marinobacter_similis_A3d10	NCBI	1420916	13	13	86.67	0.00	13	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Marinobacter	Marinobacter similis
GCF_000831005.1	GCF_000831005.1_Bacteria_Proteobacteria_Gammaproteobacteria_Marinobacter_salarius_R9SW1	NCBI	1420917	12	12	80.00	0.00	12	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Marinobacter	Marinobacter salarius
GCF_000831185.1	GCF_000831185.1_Bacteria_Bacteroidetes_Flavobacteriia_Flavobacterium_psychrophilum_phage_resistant_V4-24	NCBI	96345	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium psychrophilum
GCF_000831205.1	GCF_000831205.1_Bacteria_Bacteroidetes_Flavobacteriia_Flavobacterium_psychrophilum_phage_resistant_V4-33	NCBI	96345	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium psychrophilum
GCF_000831225.1	GCF_000831225.1_Bacteria_Bacteroidetes_Flavobacteriia_Flavobacterium_psychrophilum_phage_resistant_V3-5	NCBI	96345	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium psychrophilum
GCF_000831385.1	GCF_000831385.1_Bacteria_Bacteroidetes_Flavobacteriia_Nonlabens_marinus_S1-08	NCBI	1454201	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Nonlabens	Nonlabens marinus
GCF_000831485.1	GCF_000831485.1_Bacteria_Firmicutes_Bacilli_Streptococcus_iniae_YSFST01-82	NCBI	1346	14	14	93.33	0.00	14	Yes	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus iniae
GCF_000832145.1	GCF_000832145.1_Bacteria_Thermotogae_Thermotogae_Thermotoga_sp_RQ7_RQ7	NCBI	126738	14	14	93.33	0.00	12	Yes	Bacteria	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga sp. RQ7
GCF_000833025.1	GCF_000833025.1_Bacteria_Bacteroidetes_Flavobacteriia_Myroides_profundi_D25	NCBI	480520	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Myroides	Myroides profundi
GCF_000834255.1	GCF_000834255.1_Bacteria_Proteobacteria_Gammaproteobacteria_Yersinia_ruckeri_YRB	NCBI	29486	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia ruckeri
GCF_000834395.1	GCF_000834395.1_Bacteria_Proteobacteria_Gammaproteobacteria_Yersinia_aldovae_670-83	NCBI	1453495	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia aldovae
GCF_000835165.1	GCF_000835165.1_Bacteria_Actinobacteria_Actinobacteria_Corynebacterium_marinum_DSM_44953	NCBI	1224162	14	14	93.33	0.00	14	Yes	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium marinum
GCF_000934525.1	GCF_000934525.1_Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonas_australica_DE170	NCBI	589873	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	Alteromonas australica
GCF_000940995.1	GCF_000940995.1_Bacteria_Proteobacteria_Gammaproteobacteria_Photobacterium_gaetbulicola_Gung47	NCBI	658445	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	Photobacterium gaetbulicola
GCF_000941055.1	GCF_000941055.1_Bacteria_Bacteroidetes_Flavobacteriia_Siansivirga_zeaxanthinifaciens_CC-SAMT-1	NCBI	1454006	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Siansivirga	Siansivirga zeaxanthinifaciens
GCF_000953695.1	GCF_000953695.1_Bacteria_Proteobacteria_Gammaproteobacteria_Aliivibrio_wodanis	NCBI	80852	13	13	86.67	0.00	13	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Aliivibrio	Aliivibrio wodanis
GCF_000953735.1	GCF_000953735.1_Bacteria_Proteobacteria_Gammaproteobacteria_Moritella_viscosa	NCBI	80854	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Moritellaceae	Moritella	Moritella viscosa
GCF_000954115.1	GCF_000954115.1_Bacteria_Actinobacteria_Actinobacteria_Rhodococcus_sp_B7740_B7740	NCBI	1564114	14	14	93.33	0.00	14	Yes	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus sp. B7740
GCF_000956175.1	GCF_000956175.1_Archaea_Thaumarchaeota_NA_Nitrosopumilus_adriaticus_NF5	NCBI	1580092	13	13	86.67	0.00	7	No	Archaea	Thaumarchaeota	NA	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilus	Nitrosopumilus adriaticus
GCF_000963865.1	GCF_000963865.1_Bacteria_Bacteroidetes_Flavobacteriia_Muricauda_lutaonensis_CC-HSB-11	NCBI	516051	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Muricauda	Muricauda lutaonensis
GCF_000964565.1	GCF_000964565.1_Bacteria_Proteobacteria_Gammaproteobacteria_Yersinia_ruckeri_Big_Creek_74	NCBI	29486	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia ruckeri
GCF_000967895.1	GCF_000967895.1_Bacteria_Proteobacteria_Gammaproteobacteria_Oleispira_antarctica	NCBI	698738	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Oleispira	Oleispira antarctica
GCF_000968135.1	GCF_000968135.1_Bacteria_Proteobacteria_Alphaproteobacteria_Magnetospira_sp_QH-2_QH-2	NCBI	1288970	14	14	93.33	0.00	13	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Magnetospira	Magnetospira sp. QH-2
GCF_000970005.1	GCF_000970005.1_Archaea_Euryarchaeota_Methanomicrobia_Methanosarcina_sp_WH1_WH1	NCBI	1434102	14	14	93.33	0.00	7	No	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina sp. WH1
GCF_000970045.1	GCF_000970045.1_Archaea_Euryarchaeota_Methanomicrobia_Methanosarcina_sp_MTP4_MTP4	NCBI	1434100	14	14	93.33	0.00	7	No	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina sp. MTP4
GCF_000970085.1	GCF_000970085.1_Archaea_Euryarchaeota_Methanomicrobia_Methanosarcina_siciliae_T4_M	NCBI	1434120	14	14	93.33	0.00	7	No	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina siciliae
GCF_000970145.1	GCF_000970145.1_Archaea_Euryarchaeota_Methanomicrobia_Methanosarcina_siciliae_C2J	NCBI	1434118	14	14	93.33	0.00	7	No	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina siciliae
GCF_000970325.1	GCF_000970325.1_Archaea_Euryarchaeota_Methanomicrobia_Methanococcoides_methylutens_MM1	NCBI	1434104	14	14	93.33	0.00	7	No	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanococcoides	Methanococcoides methylutens
GCF_000971605.2	GCF_000971605.2_Bacteria_Bacteroidetes_Flavobacteriia_Flavobacterium_psychrophilum_MH1	NCBI	96345	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium psychrophilum
GCF_000971645.2	GCF_000971645.2_Bacteria_Bacteroidetes_Flavobacteriia_Flavobacterium_psychrophilum_PG2	NCBI	96345	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium psychrophilum
GCF_000971685.2	GCF_000971685.2_Bacteria_Bacteroidetes_Flavobacteriia_Flavobacterium_psychrophilum_VQ50	NCBI	96345	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium psychrophilum
GCF_000978535.1	GCF_000978535.1_Bacteria_Thermotogae_Thermotogae_Thermotoga_maritima_Tma200	NCBI	2336	14	14	93.33	0.00	12	Yes	Bacteria	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga maritima
GCF_000978555.1	GCF_000978555.1_Bacteria_Thermotogae_Thermotogae_Thermotoga_maritima_MSB8	NCBI	243274	14	14	93.33	0.00	12	Yes	Bacteria	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga maritima
GCF_000978575.1	GCF_000978575.1_Bacteria_Thermotogae_Thermotogae_Thermotoga_maritima_Tma100	NCBI	2336	14	14	93.33	0.00	12	Yes	Bacteria	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga maritima
GCF_000981565.1	GCF_000981565.1_Bacteria_Proteobacteria_Alphaproteobacteria_Candidatus_Filomicrobium_marinum_strain_W	NCBI	1608628	14	14	93.33	0.00	13	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Filomicrobium	Candidatus Filomicrobium marinum
GCF_000981765.1	GCF_000981765.1_Bacteria_Proteobacteria_Gammaproteobacteria_Kangiella_geojedonensis_YCS-5	NCBI	914150	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Kangiellaceae	Kangiella	Kangiella geojedonensis
GCF_000982975.1	GCF_000982975.1_Bacteria_Proteobacteria_Gammaproteobacteria_Halomonas_sp_A3H3_A3H3	NCBI	1346287	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas sp. A3H3
GCF_001006045.1	GCF_001006045.1_Archaea_Euryarchaeota_Archaeoglobi_Geoglobus_ahangari_234	NCBI	113653	14	14	93.33	0.00	8	Yes	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Geoglobus	Geoglobus ahangari
GCF_001007875.1	GCF_001007875.1_Bacteria_Proteobacteria_Gammaproteobacteria_Sedimenticola_thiotaurini_SIP-G1	NCBI	1543721	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	Sedimenticola	Sedimenticola thiotaurini
GCF_001008165.2	GCF_001008165.2_Bacteria_Proteobacteria_Alphaproteobacteria_Altererythrobacter_atlanticus_26DY36	NCBI	1267766	14	14	93.33	0.00	13	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Altererythrobacter atlanticus
GCF_001010805.1	GCF_001010805.1_Bacteria_Proteobacteria_Gammaproteobacteria_Spongiibacter_sp_IMCC21906_IMCC21906	NCBI	1620392	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Spongiibacter	Spongiibacter sp. IMCC21906
GCF_001011035.1	GCF_001011035.1_Bacteria_Actinobacteria_Actinobacteria_Streptomyces_sp_CNQ-509_CNQ-509	NCBI	444103	14	14	93.33	0.00	13	Yes	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. CNQ-509
GCF_001011155.1	GCF_001011155.1_Bacteria_Proteobacteria_Alphaproteobacteria_Hoeflea_sp_IMCC20628_IMCC20628	NCBI	1620421	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Hoeflea	Hoeflea sp. IMCC20628
GCF_001017575.1	GCF_001017575.1_Bacteria_Proteobacteria_Epsilonproteobacteria_Campylobacter_lari_Slaughter_Beach	NCBI	201	14	14	93.33	0.00	13	Yes	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter lari
